Complaint total,Temp Avg,Hum Avg,Baro Avg,Windspeed,Gust,Wind Direction,Heat Index,Wind Chill,Dew Point
0,65.18799999999999,79.6,29.746000000000002,1.918666,5.5600000000000005,277.4,65.18799999999999,65.17999999999999,58.64
0,67.772,70.6,29.76,2.459666,7.2,271.2,67.772,67.78,57.779999999999994
0,70.748,64.8,29.766,3.2396679999999995,8.22,276.4,70.748,70.75999999999999,58.220000000000006
0,74.37200000000001,57.6,29.774,4.151,10.620000000000001,245.0,74.37200000000001,74.38000000000001,58.44
0,77.55800000000002,50.4,29.78,3.7700000000000005,10.14,249.2,77.59,77.56000000000002,57.7
0,80.31400000000001,46.0,29.774,3.0,9.14,271.8,80.332,80.32000000000001,57.52
0,81.33000000000001,45.6,29.774,3.098334,8.940000000000001,177.2,81.15799999999999,81.32,58.04
0,80.29400000000001,48.4,29.76,3.750332,10.919999999999998,212.2,79.99000000000001,80.3,58.48
0,80.676,50.2,29.744,4.242668,11.28,105.6,80.84400000000001,80.66,60.08
0,80.388,51.4,29.738,4.544998,13.02,145.0,80.944,80.4,60.739999999999995
0,79.94,50.6,29.738,6.528334000000001,18.52,188.4,80.33200000000001,79.92,59.94
0,78.43,52.0,29.741999999999997,6.828667999999999,17.240000000000002,189.0,78.548,78.44000000000001,59.31999999999999
0,77.252,50.6,29.744,6.546666,19.020000000000003,208.2,77.25999999999999,77.25999999999999,57.5
1,76.638,52.2,29.758,7.054666,18.419999999999998,209.8,76.638,76.62,57.739999999999995
0,74.096,62.4,29.764,5.793666,15.540000000000001,223.0,74.096,74.1,60.3
0,71.444,69.4,29.77,4.1509979999999995,11.3,211.6,71.444,71.44,60.839999999999996
0,70.048,71.2,29.790000000000003,2.9813359999999998,7.44,238.6,70.048,70.03999999999999,60.32000000000001
0,68.272,74.2,29.796,1.968334,6.0,260.6,68.272,68.28,59.71999999999999
0,66.592,78.2,29.797999999999995,1.6239979999999998,5.119999999999999,251.4,66.592,66.6,59.620000000000005
0,65.974,80.8,29.794,2.0839980000000002,6.0,223.4,65.974,65.96000000000001,59.779999999999994
0,66.61,80.8,29.788,3.1683320000000004,7.2,251.2,66.61,66.61999999999999,60.48
0,67.82600000000001,80.6,29.788,2.3950020000000003,7.040000000000001,250.4,67.82600000000001,67.8,61.6
0,68.118,80.8,29.785999999999994,1.3073340000000002,4.279999999999999,259.8,68.118,68.12,62.0
0,65.976,84.0,29.785999999999994,0.521666,2.04,287.6,65.976,65.97999999999999,61.0
0,64.682,87.0,29.785999999999994,0.605,4.64,242.8,64.682,64.67999999999999,60.720000000000006
0,67.524,82.6,29.785999999999994,1.1796659999999999,5.0,171.0,67.524,67.52000000000001,62.02
0,69.76599999999999,79.0,29.794,2.387666,7.859999999999999,204.8,69.76599999999999,69.76,62.879999999999995
0,72.22400000000002,77.0,29.790000000000003,3.888668,10.879999999999999,231.2,72.22400000000002,72.24000000000001,64.56
0,76.97,69.6,29.77,3.709664,10.440000000000001,190.0,76.97,76.96000000000001,66.32000000000001
0,75.04799999999999,71.4,29.77,5.234,13.579999999999998,198.4,75.04799999999999,75.03999999999999,65.1
0,74.66600000000001,73.0,29.756,5.707668,13.38,170.8,74.66600000000001,74.66,65.4
0,73.91799999999999,75.2,29.732,6.9776679999999995,17.580000000000002,189.8,73.91799999999999,73.94,65.53999999999999
0,72.094,78.0,29.715999999999998,7.149000000000001,17.740000000000002,195.4,72.094,72.1,64.84
0,72.756,77.8,29.7,7.032000000000001,20.04,195.8,72.756,72.74000000000001,65.48
0,75.054,74.8,29.669999999999998,6.928668,19.1,175.6,75.054,75.03999999999999,66.35999999999999
0,74.362,75.2,29.637999999999998,7.546332,19.939999999999998,181.6,74.362,74.36000000000001,66.0
0,73.58000000000001,76.8,29.619999999999997,7.486,20.52,211.4,73.58000000000001,73.6,65.94
0,72.04599999999999,79.4,29.606,7.818334,21.72,171.2,72.04599999999999,72.04,65.41999999999999
0,69.694,84.2,29.607999999999997,6.891002,19.119999999999997,176.4,69.694,69.7,64.62
0,68.53399999999999,87.4,29.608000000000004,7.939334000000001,20.16,225.6,68.53399999999999,68.53999999999999,64.6
0,67.75399999999999,88.0,29.618000000000002,7.314332,17.479999999999997,215.2,67.75399999999999,67.76,64.12
0,67.184,89.4,29.629999999999995,6.894666000000001,17.34,233.6,67.184,67.17999999999999,63.94000000000001
0,68.04599999999999,88.6,29.636000000000003,5.636668,13.8,229.0,68.04599999999999,68.06,64.6
0,67.134,89.0,29.629999999999995,3.3543320000000003,9.86,194.4,67.134,67.14000000000001,63.75999999999999
0,66.1,90.2,29.616000000000003,3.2096679999999997,8.68,217.0,66.1,66.1,63.1
0,66.172,90.6,29.588,2.471668,8.959999999999999,236.0,66.172,66.17999999999999,63.34000000000001
0,64.842,90.8,29.588,5.876666,15.540000000000001,213.2,64.842,64.84,62.120000000000005
0,64.846,91.6,29.607999999999997,5.423334,15.62,225.0,64.846,64.82000000000001,62.3
0,65.15200000000002,90.8,29.610000000000003,5.2013359999999995,12.16,225.4,65.15200000000002,65.16,62.38000000000001
0,66.61600000000001,89.6,29.625999999999998,3.09,8.059999999999999,241.6,66.61600000000001,66.62,63.44
0,70.72,85.4,29.639999999999997,3.3913339999999996,9.48,250.0,70.72,70.70000000000002,66.1
0,73.436,83.2,29.648000000000003,2.8346679999999997,7.56,248.8,73.436,73.41999999999999,67.97999999999999
0,75.006,79.6,29.657999999999998,2.986666,8.540000000000001,246.6,75.006,75.0,68.28
0,78.686,68.6,29.656,4.587,12.28,252.4,79.456,78.67999999999999,67.4
1,80.694,59.8,29.668,5.540666,14.64,263.8,82.14399999999999,80.7,65.24000000000001
0,79.342,59.0,29.676000000000005,6.197332,16.2,264.8,80.046,79.32,63.81999999999999
0,77.65599999999999,60.2,29.682,5.672002,15.660000000000002,265.8,77.78200000000001,77.67999999999999,62.580000000000005
1,74.074,68.4,29.694,6.242334,17.54,280.8,74.074,74.08,62.92
0,67.85999999999999,81.8,29.701999999999998,4.079668,14.360000000000003,292.0,67.85999999999999,67.85999999999999,62.019999999999996
0,67.282,85.0,29.698,1.784666,5.58,293.8,67.282,67.28,62.580000000000005
0,67.176,86.8,29.714,1.297,5.58,193.2,67.176,67.17999999999999,63.11999999999999
1,67.286,89.8,29.744,2.798666,10.940000000000001,287.8,67.286,67.28,64.16
1,64.60800000000002,81.4,29.778000000000002,3.4006659999999997,11.120000000000001,277.0,64.60800000000002,64.58000000000001,58.739999999999995
1,62.682,86.2,29.774,1.663334,5.9,295.4,62.682,62.67999999999999,58.519999999999996
0,62.024,89.0,29.767999999999994,2.787666,10.26,283.8,62.024,62.02,58.71999999999999
0,61.076,88.0,29.8,3.0100000000000002,10.88,34.0,61.076,61.08,57.52
0,60.35799999999999,86.8,29.833999999999996,3.308666,9.42,330.2,60.35799999999999,60.36,56.32000000000001
0,59.8,85.2,29.848000000000003,2.246,7.220000000000001,318.4,59.8,59.8,55.4
0,59.23199999999999,82.6,29.874000000000002,3.074668,12.06,266.4,59.23199999999999,59.239999999999995,53.92
0,58.42999999999999,75.4,29.889999999999997,3.056998,10.780000000000001,271.8,58.42999999999999,58.42,50.64
0,57.374,77.2,29.913999999999998,2.330666,7.140000000000001,303.8,57.374,57.38000000000001,50.239999999999995
0,56.172000000000004,78.2,29.944,2.102002,6.319999999999999,307.6,56.172000000000004,56.160000000000004,49.440000000000005
0,55.516000000000005,80.6,29.986,2.065668,5.380000000000001,277.4,55.516000000000005,55.5,49.6
1,56.33399999999999,80.8,30.024,2.423814,6.359999999999999,287.8,56.33399999999999,56.339999999999996,50.5
1,59.138,73.2,30.052,2.5523339999999997,7.5,279.0,59.138,59.14,50.5
1,62.95,60.8,30.074,4.139,12.559999999999999,259.2,62.95,62.96,49.059999999999995
1,65.08800000000001,47.8,30.086000000000002,5.788666,17.84,306.8,65.08800000000001,65.1,44.62
0,65.28,47.4,30.112000000000002,5.682998,14.8,244.4,65.28,65.28,44.68
0,67.16799999999999,43.8,30.127999999999997,5.091334000000001,13.219999999999999,306.8,67.16799999999999,67.17999999999999,44.24000000000001
1,68.474,41.8,30.136000000000003,4.821334,14.040000000000001,305.0,68.474,68.46000000000001,44.18000000000001
0,70.14,39.2,30.145999999999997,3.535336,11.080000000000002,234.8,70.14,70.13999999999999,44.040000000000006
0,70.36999999999999,44.4,30.154000000000003,3.6133339999999996,11.26,228.2,70.36999999999999,70.38000000000001,47.48
0,70.02799999999999,46.0,30.169999999999998,4.947002,12.02,165.0,70.02799999999999,70.02,48.379999999999995
0,68.412,47.0,30.184000000000005,6.387334,15.720000000000002,204.4,68.412,68.41999999999999,47.379999999999995
0,68.05999999999999,46.0,30.192,6.354667999999999,14.559999999999999,206.4,68.05999999999999,68.06,46.48
0,65.72400000000002,56.8,30.215999999999998,5.522,15.780000000000001,193.6,65.72400000000002,65.72,49.86
0,62.99399999999999,66.0,30.244,3.8266679999999993,9.680000000000001,191.0,62.99399999999999,63.0,51.42
0,60.55,73.0,30.266,2.8499980000000003,8.780000000000001,240.6,60.55,60.519999999999996,51.85999999999999
1,58.922000000000004,77.2,30.294,1.117666,4.140000000000001,243.2,58.922000000000004,58.919999999999995,51.86
1,57.738,80.6,30.309999999999995,0.9564280000000001,2.5800000000000005,204.6,57.738,57.739999999999995,51.82000000000001
0,56.2925,85.5,30.330000000000002,1.169585,2.225,267.75,56.2925,56.3,51.949999999999996
0,55.2875,87.5,30.3425,1.242915,2.95,219.25,55.2875,55.275,51.65
0,54.762499999999996,88.5,30.3525,0.7058325,2.875,264.25,54.762499999999996,54.75,51.325
0,53.746,89.6,30.363999999999997,0.25378599999999996,2.7399999999999998,247.25,53.746,53.760000000000005,50.68
0,52.874,90.4,30.384000000000004,0.554332,3.3,215.6,52.874,52.879999999999995,50.18
0,52.214,91.0,30.394,0.523334,3.5200000000000005,283.6,52.214,52.220000000000006,49.620000000000005
0,51.958000000000006,91.4,30.413999999999998,0.32033199999999995,2.8,149.0,51.958000000000006,51.96,49.5
1,55.188,87.0,30.434000000000005,0.934666,3.38,277.6,55.188,55.17999999999999,51.36
1,59.922000000000004,79.6,30.452000000000005,1.311,3.66,217.6,59.922000000000004,59.92,53.58
0,63.94799999999999,72.6,30.462,1.869002,5.619999999999999,180.0,63.94799999999999,63.94,54.84000000000001
0,66.634,64.4,30.462,2.6406680000000002,7.3,72.8,66.634,66.64000000000001,54.05999999999999
0,69.41999999999999,55.2,30.462,4.321998,11.4,185.8,69.41999999999999,69.4,52.0
0,71.324,51.0,30.462,4.573334000000001,10.98,159.2,71.324,71.32000000000001,51.760000000000005
0,71.548,52.2,30.46,5.400668,14.560000000000002,176.2,71.548,71.55999999999999,53.04
0,71.034,53.4,30.468,6.621334000000002,16.46,174.0,71.034,71.02,53.279999999999994
1,71.61800000000001,48.2,30.47,6.8369979999999995,18.5,237.2,71.61800000000001,71.62,50.919999999999995
1,71.68799999999999,44.6,30.46,6.819,18.18,211.6,71.68799999999999,71.67999999999999,48.9
0,71.43199999999999,44.8,30.46,6.091334000000001,15.74,187.4,71.43199999999999,71.42,48.660000000000004
0,69.854,50.2,30.439999999999998,5.556334,14.940000000000001,181.8,69.854,69.85999999999999,50.48
0,68.25399999999999,51.8,30.43,4.970332,12.86,175.4,68.25399999999999,68.25999999999999,49.739999999999995
0,66.28800000000001,54.2,30.432,3.647666,11.24,192.4,66.28800000000001,66.28,49.21999999999999
1,62.81600000000001,66.6,30.434000000000005,2.336334,7.5200000000000005,180.2,62.81600000000001,62.81999999999999,51.44000000000001
0,60.322,76.8,30.46,1.8136679999999998,4.9799999999999995,216.4,60.322,60.32000000000001,52.980000000000004
1,59.077999999999996,82.2,30.474,0.942664,3.84,236.6,59.077999999999996,59.1,53.519999999999996
1,57.952,84.6,30.464,0.44499999999999995,2.04,198.2,57.952,57.96,53.3
0,57.084,86.6,30.456,0.0,0.0,215.6,57.084,57.1,53.11999999999999
0,56.226,89.0,30.442,0.03133400000000001,1.1,215.6,56.226,56.220000000000006,52.959999999999994
0,56.222,91.0,30.426,0.523,3.0200000000000005,220.2,56.222,56.220000000000006,53.61999999999999
0,56.33,91.6,30.413999999999998,0.5,2.7399999999999998,89.6,56.33,56.32000000000001,53.879999999999995
1,56.68399999999999,92.0,30.413999999999998,0.8809999999999999,3.6799999999999997,287.6,56.68399999999999,56.7,54.339999999999996
1,57.534000000000006,90.6,30.413999999999998,1.1073339999999998,3.72,161.8,57.534000000000006,57.540000000000006,54.81999999999999
1,58.641999999999996,88.2,30.413999999999998,1.524,4.4399999999999995,89.8,58.641999999999996,58.64,55.09999999999999
1,59.65,85.8,30.422000000000004,2.4616680000000004,6.159999999999999,133.4,59.65,59.660000000000004,55.379999999999995
0,60.327999999999996,86.4,30.416000000000004,2.254,6.26,50.4,60.327999999999996,60.31999999999999,56.2
0,60.848,87.0,30.412,2.123668,5.4,32.0,60.848,60.839999999999996,56.86
0,60.55999999999999,89.2,30.398000000000003,3.044668,7.720000000000001,79.6,60.55999999999999,60.580000000000005,57.38000000000001
0,61.932,86.6,30.381999999999998,3.7010020000000003,8.280000000000001,56.6,61.932,61.92,57.9
1,64.35999999999999,81.2,30.362000000000002,3.6839980000000003,7.840000000000001,65.6,64.35999999999999,64.36,58.339999999999996
0,65.376,79.2,30.341999999999995,3.4203339999999995,8.52,59.8,65.376,65.36,58.67999999999999
0,65.292,79.6,30.327999999999996,3.5023340000000003,8.940000000000001,90.0,65.292,65.28,58.81999999999999
0,63.85000000000001,82.8,30.327999999999996,2.9686660000000002,6.92,112.8,63.85000000000001,63.86,58.48
0,64.39399999999999,82.2,30.314,2.806666,6.6,116.4,64.39399999999999,64.38,58.86
0,65.864,80.0,30.3,2.382332,6.82,128.0,65.864,65.83999999999999,59.480000000000004
0,65.876,80.4,30.3,2.3803340000000004,5.88,116.8,65.876,65.86,59.58
0,64.31400000000001,83.8,30.294,2.162998,6.08,177.4,64.31400000000001,64.32,59.28000000000001
0,62.62199999999999,87.4,30.297999999999995,2.024666,6.720000000000001,148.8,62.62199999999999,62.64,58.86
0,62.339999999999996,88.6,30.3,1.132668,5.4,224.4,62.339999999999996,62.339999999999996,58.94
1,61.510000000000005,89.6,30.302,1.694334,7.480000000000001,182.6,61.510000000000005,61.52,58.44
0,60.85,92.0,30.3,2.918334,7.68,213.6,60.85,60.86,58.46
0,61.919999999999995,92.2,30.294,2.529,6.5600000000000005,228.0,61.919999999999995,61.9,59.56
0,62.836,91.4,30.288,1.9366679999999998,6.4,235.2,62.836,62.839999999999996,60.32000000000001
0,62.754,94.4,30.284,1.278,4.3,236.8,62.754,62.74000000000001,61.0
0,62.586,95.0,30.282,0.833666,3.5,224.8,62.586,62.58,61.120000000000005
0,62.25999999999999,95.4,30.278000000000002,1.6466660000000002,5.159999999999999,207.8,62.25999999999999,62.279999999999994,60.879999999999995
0,62.246,95.6,30.278000000000002,2.472896,7.42,207.6,62.246,62.239999999999995,60.92
0,62.902,94.4,30.288,2.969002,8.2,229.6,62.902,62.92,61.14
0,64.08,90.8,30.292,2.870664,8.32,217.2,64.08,64.08,61.239999999999995
0,65.41600000000001,87.4,30.290000000000003,3.377668,9.14,209.4,65.41600000000001,65.39999999999999,61.54
0,68.19800000000001,81.8,30.272000000000002,2.955002,8.260000000000002,208.8,68.19800000000001,68.2,62.44
0,72.76,73.0,30.256,3.936668,10.139999999999999,236.6,72.76,72.75999999999999,63.54
0,73.71000000000001,72.0,30.252000000000002,5.2829999999999995,13.86,169.6,73.71000000000001,73.7,64.08
0,74.43599999999999,73.0,30.24,5.9683340000000005,15.1,205.2,74.43599999999999,74.44,65.2
0,74.59200000000001,74.2,30.23,6.184332,15.540000000000001,206.4,74.59200000000001,74.62,65.78
0,73.33599999999998,77.2,30.206,5.444999999999999,14.539999999999997,211.0,73.33599999999998,73.32000000000001,65.8
0,73.092,77.2,30.189999999999998,6.153,17.520000000000003,170.4,73.092,73.08000000000001,65.46
0,72.074,79.0,30.176,5.844334,15.220000000000002,209.2,72.074,72.08000000000001,65.22
0,72.53999999999999,79.2,30.166000000000004,5.570002,15.360000000000003,205.2,72.53999999999999,72.54,65.7
0,72.66799999999999,80.4,30.154000000000003,6.700336,17.7,217.8,72.66799999999999,72.66,66.26
0,71.70400000000001,83.4,30.15,6.476666,17.16,207.4,71.70400000000001,71.7,66.36
0,71.34799999999998,83.0,30.144,6.5003340000000005,16.82,212.2,71.34799999999998,71.32000000000001,65.88000000000001
0,71.048,84.0,30.15,5.938000000000001,15.719999999999999,197.0,71.048,71.05999999999999,66.02000000000001
0,70.204,85.4,30.15,4.7163319999999995,12.32,216.0,70.204,70.2,65.61999999999999
0,69.824,85.6,30.142000000000003,3.839666,11.02,213.2,69.824,69.82000000000001,65.3
0,69.336,85.8,30.142000000000003,4.050332,11.26,214.6,69.336,69.34,64.91999999999999
0,68.22,87.4,30.134000000000004,4.474,12.18,222.8,68.22,68.2,64.3
0,67.33599999999998,88.2,30.129999999999995,4.185334,10.459999999999999,220.6,67.33599999999998,67.32000000000001,63.82000000000001
0,68.09799999999998,89.4,30.121999999999996,4.494332,11.559999999999999,225.8,68.09799999999998,68.1,64.86
0,67.876,89.6,30.118000000000002,4.494664,12.74,212.0,67.876,67.86,64.67999999999999
0,67.91600000000001,89.6,30.118000000000002,5.595666,13.62,223.6,67.91600000000001,67.92,64.78
0,68.52799999999999,88.8,30.127999999999997,5.010333999999999,11.78,230.2,68.52799999999999,68.52000000000001,65.06
0,71.246,85.0,30.127999999999997,3.366998,9.7,221.2,71.246,71.26,66.5
0,75.05999999999999,77.8,30.119999999999997,3.4413340000000003,9.76,211.2,75.05999999999999,75.08000000000001,67.56
0,77.138,73.0,30.113999999999997,4.274666,11.9,200.6,77.138,77.16,67.84
0,79.006,70.0,30.103999999999996,4.352332,10.7,208.8,79.998,79.0,68.3
0,80.678,66.2,30.096000000000004,4.515334,12.540000000000001,184.8,82.84200000000001,80.67999999999999,68.32000000000001
1,82.516,63.6,30.088,5.6266680000000004,14.940000000000001,204.6,85.77000000000001,82.52000000000001,68.84
0,81.396,65.0,30.072000000000003,6.172002000000001,15.860000000000003,199.0,84.116,81.4,68.4
0,83.45599999999999,61.8,30.062,5.410666000000001,13.559999999999999,208.6,87.054,83.46000000000001,68.92
0,84.362,59.8,30.052,5.988334,15.64,185.2,88.18200000000002,84.34,68.85999999999999
0,83.49800000000002,60.6,30.042,4.763334,12.64,206.2,86.964,83.5,68.36000000000001
0,80.82000000000001,63.8,30.042,3.9580019999999996,10.56,216.6,82.748,80.8,67.36
0,78.54400000000001,67.4,30.036,3.406334,9.22,194.6,79.14,78.53999999999999,66.74000000000001
0,78.434,68.2,30.032,4.484,11.26,208.6,78.64399999999999,78.46,67.1
0,77.026,71.8,30.040000000000003,3.802666,9.959999999999999,220.2,77.026,77.04,67.12
0,77.146,73.6,30.05,4.676,11.6,235.8,77.146,77.12,67.97999999999999
0,77.188,74.8,30.052,4.932632,11.44,214.0,77.188,77.2,68.52000000000001
0,76.28999999999999,78.4,30.054000000000002,4.1183320000000005,9.84,226.4,76.28999999999999,76.25999999999999,68.97999999999999
0,76.26,80.6,30.056,4.086,9.44,237.2,76.26,76.25999999999999,69.86
0,76.33200000000002,82.4,30.064,3.8823320000000003,11.02,234.4,76.33200000000002,76.32000000000001,70.52000000000001
0,77.308,82.0,30.070000000000004,4.785666,10.620000000000001,231.2,77.308,77.3,71.34
0,75.818,83.8,30.077999999999996,4.735666,11.0,239.8,75.818,75.84,70.53999999999999
0,74.09,86.4,30.088,3.466332,8.18,235.8,74.09,74.08,69.64
0,72.938,86.0,30.1,2.004,6.1,228.8,72.938,72.92,68.55999999999999
1,73.252,85.0,30.106,2.202,6.6800000000000015,238.2,73.252,73.25999999999999,68.4
0,76.482,81.0,30.108000000000004,3.499666,10.2,229.4,76.482,76.5,70.12
0,80.13799999999999,74.8,30.112000000000002,3.561332,11.8,234.8,82.532,80.12,71.26
0,86.01599999999999,63.4,30.106,5.967,14.679999999999998,257.0,92.322,86.02000000000001,72.08
0,89.80999999999999,56.0,30.101999999999997,6.388668000000001,15.560000000000002,262.8,97.078,89.82000000000001,71.96
0,91.17999999999999,52.4,30.092000000000002,6.515334,16.56,257.0,98.17800000000001,91.20000000000002,71.32000000000001
0,92.62199999999999,49.8,30.090000000000003,6.789333999999999,18.26,255.8,99.772,92.62,71.1
0,94.02199999999999,47.2,30.082,7.544334000000001,19.6,252.0,101.098,94.02000000000001,70.67999999999999
0,95.17,44.4,30.072000000000003,7.992666,20.639999999999997,268.2,101.86,95.16,69.97999999999999
0,95.626,43.6,30.062,7.662666,21.52,252.8,102.22999999999999,95.62,69.75999999999999
0,93.986,45.6,30.062,7.158001999999999,19.119999999999997,263.8,100.02,93.99999999999999,69.54
